2021-11-08 19:16:24.978916	https://www.encodeproject.org/report/?type=Experiment&status=released&perturbed=false&assay_title=long+read+scRNA-seq&assay_title=scRNA-seq&assay_title=RNA+microarray&assay_title=long+read+RNA-seq&assay_title=total+RNA-seq&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status%21=revoked&status%21=archived&audit.ERROR.category%21=mixed+strand+specificities&assembly=GRCh38&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR504QMK/	ENCSR504QMK	RNA-seq	total RNA-seq				Homo sapiens right lobe of liver tissue female adult (53 years)	right lobe of liver	GEO:GSE88318	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's liver tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF381FTA/,/files/ENCFF151LEE/,/files/ENCFF265ECK/,/files/ENCFF441ZWE/,/files/ENCFF938GIK/,/files/ENCFF986KUQ/,/files/ENCFF330MOG/,/files/ENCFF704ZJM/,/files/ENCFF979EDZ/,/files/ENCFF032QLX/,/files/ENCFF648XNS/,/files/ENCFF286JBG/,/files/ENCFF787ADQ/,/files/ENCFF791LAQ/,/files/ENCFF170HLB/,/files/ENCFF760MZR/,/files/ENCFF280YNO/,/files/ENCFF964JAM/,/files/ENCFF144LMJ/,/files/ENCFF850OBS/,/files/ENCFF532YIZ/,/files/ENCFF320AAG/,/files/ENCFF672AXQ/,/files/ENCFF758FWX/,/files/ENCFF407SAG/,/files/ENCFF258FVL/,/files/ENCFF776YAA/	/reference-epigenomes/ENCSR228KEB/	ENCBS796JPW	1	1		Homo sapiens	adult	53 years												/replicates/f584ff20-c3a5-4fc7-8028-6ff0e3fc3e19/				
/experiments/ENCSR022BYE/	ENCSR022BYE	RNA-seq	total RNA-seq				Homo sapiens dendritic cell treated with lipopolysaccharide	dendritic cell	GEO:GSE94162	Ovation Human FFPE RNA-Seq Multiplex System	Manuel Garber, UMass	GGR	released	/files/ENCFF446LHV/,/files/ENCFF340STZ/,/files/ENCFF786JHG/,/files/ENCFF461BKM/,/files/ENCFF849JNO/,/files/ENCFF316LGJ/,/files/ENCFF794WOG/,/files/ENCFF959SSL/,/files/ENCFF465RCH/,/files/ENCFF029BCH/,/files/ENCFF543MPI/,/files/ENCFF223XYW/,/files/ENCFF440WRE/		ENCBS426AOO	1	1		Homo sapiens	unknown		lipopolysaccharide	CHEBI:16412	0	ng/mL	0	hour						/replicates/c9400ad7-bc7a-45ea-b9a0-85e475747f0d/				
/experiments/ENCSR150QJY/	ENCSR150QJY	RNA-seq	total RNA-seq				Homo sapiens subcutaneous adipose tissue tissue female adult (51 years)	subcutaneous adipose tissue	GEO:GSE88065	The libraries contained in this Experiment come from tissue sub-sections of a 51 year old female's adipose tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF364IAX/,/files/ENCFF463TUV/,/files/ENCFF143KAD/,/files/ENCFF758PYC/,/files/ENCFF824PBR/,/files/ENCFF191SLQ/,/files/ENCFF245XAC/,/files/ENCFF408GFZ/,/files/ENCFF164ZNJ/,/files/ENCFF228KQC/,/files/ENCFF412YEB/,/files/ENCFF486SSW/,/files/ENCFF173EMH/,/files/ENCFF962RQV/,/files/ENCFF570WSR/,/files/ENCFF422JBB/,/files/ENCFF539BTV/,/files/ENCFF815KAK/,/files/ENCFF693LRZ/,/files/ENCFF316BTV/,/files/ENCFF105SPE/,/files/ENCFF972YML/,/files/ENCFF541EUU/,/files/ENCFF359ATD/,/files/ENCFF053YHY/,/files/ENCFF688LLK/,/files/ENCFF354AOY/		ENCBS606FXX	1	1		Homo sapiens	adult	51 years												/replicates/b6e0e8ea-4bfd-4330-8681-3bf434537c87/				
/experiments/ENCSR236URT/	ENCSR236URT	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens smooth muscle cell originated from H9	smooth muscle cell	GEO:GSE88131	PolyA RNA-Seq from oligo-dT primed Total RNA on smooth muscle cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF261UZT/,/files/ENCFF090FUJ/,/files/ENCFF201XNN/,/files/ENCFF862CYQ/,/files/ENCFF486QFP/,/files/ENCFF246LCF/,/files/ENCFF336RBS/,/files/ENCFF852RUU/,/files/ENCFF266SRJ/,/files/ENCFF003QAY/,/files/ENCFF463JFV/,/files/ENCFF941KXQ/,/files/ENCFF443CCF/,/files/ENCFF484VYT/,/files/ENCFF452BXI/,/files/ENCFF328MFB/,/files/ENCFF100YOW/,/files/ENCFF823JTW/,/files/ENCFF157SUU/,/files/ENCFF223VRS/,/files/ENCFF344SZW/,/files/ENCFF653RST/,/files/ENCFF627PWY/,/files/ENCFF984OAG/,/files/ENCFF115UKC/,/files/ENCFF576TYP/,/files/ENCFF216NUY/,/files/ENCFF106HJE/,/files/ENCFF473AIJ/,/files/ENCFF677RQD/,/files/ENCFF838SQM/,/files/ENCFF402LDH/,/files/ENCFF780NFP/,/files/ENCFF625HVF/,/files/ENCFF144UVN/,/files/ENCFF350LAK/,/files/ENCFF312VKB/,/files/ENCFF468ETZ/,/files/ENCFF511YJF/,/files/ENCFF799UKD/	/reference-epigenomes/ENCSR116JEF/	ENCBS899TTJ,ENCBS780PCJ	2,1	1		Homo sapiens	embryonic	5 days												/replicates/d0707c2c-c8e4-44cf-a9e5-f6ef0fea0f5f/,/replicates/3e6b526c-e974-4224-bc25-a6b864c010b5/				
/experiments/ENCSR510QZW/	ENCSR510QZW	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens GM23248	GM23248	GEO:GSE88324	PolyA RNA-Seq from oligo-dT primed Total RNA on fibroblast of arm	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF627NPY/,/files/ENCFF065GSV/,/files/ENCFF920BRU/,/files/ENCFF710DYV/,/files/ENCFF681LOB/,/files/ENCFF656YPD/,/files/ENCFF775DYT/,/files/ENCFF192VMT/,/files/ENCFF457XYP/,/files/ENCFF341SCS/,/files/ENCFF098RRY/,/files/ENCFF325YXD/,/files/ENCFF075UZO/,/files/ENCFF888KTF/,/files/ENCFF046CSJ/,/files/ENCFF130WOZ/,/files/ENCFF371NCP/,/files/ENCFF120GMX/,/files/ENCFF581KSW/,/files/ENCFF537ILW/,/files/ENCFF375CVY/,/files/ENCFF059NST/,/files/ENCFF833SXA/,/files/ENCFF818LFV/,/files/ENCFF231RGU/,/files/ENCFF024PVS/,/files/ENCFF509HFH/,/files/ENCFF737TKD/,/files/ENCFF091LWO/,/files/ENCFF496ATT/,/files/ENCFF564FBW/,/files/ENCFF693XEN/,/files/ENCFF197FWP/,/files/ENCFF648GNO/,/files/ENCFF084ABO/,/files/ENCFF740OVP/,/files/ENCFF847YFQ/,/files/ENCFF484OLK/,/files/ENCFF840FOM/,/files/ENCFF097RRA/	/reference-epigenomes/ENCSR300AUZ/	ENCBS367AAA,ENCBS372AAA	1,2	1		Homo sapiens	adult	53 years												/replicates/6c73b54a-7adb-4ad0-a086-abdfe22ac59a/,/replicates/d991beb2-7645-47b8-a849-d59a05441864/				
/experiments/ENCSR425RGZ/	ENCSR425RGZ	RNA-seq	total RNA-seq				Homo sapiens upper lobe of left lung tissue female adult (51 years)	upper lobe of left lung	GEO:GSE88267	The libraries contained in this Experiment come from tissue sub-sections of a 51 year old female's lung tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF753DTZ/,/files/ENCFF223QXV/,/files/ENCFF470XVM/,/files/ENCFF715KFM/,/files/ENCFF613GPU/,/files/ENCFF251QRT/,/files/ENCFF608HSN/,/files/ENCFF013NYD/,/files/ENCFF139PZL/,/files/ENCFF043AOS/,/files/ENCFF967XNR/,/files/ENCFF433RUF/,/files/ENCFF709SCU/,/files/ENCFF461VUA/,/files/ENCFF888KGC/,/files/ENCFF580MLN/,/files/ENCFF841RGX/,/files/ENCFF669NDG/,/files/ENCFF682BYZ/,/files/ENCFF780JCL/,/files/ENCFF927ZBE/,/files/ENCFF629SBG/,/files/ENCFF085FOE/,/files/ENCFF735XYK/,/files/ENCFF520NHF/,/files/ENCFF008LXH/,/files/ENCFF628MGY/	/reference-epigenomes/ENCSR191PVZ/	ENCBS711XVO	1	1		Homo sapiens	adult	51 years												/replicates/a1d3dfd9-078a-4340-a90a-f0394019acec/				
/experiments/ENCSR182CBU/	ENCSR182CBU	RNA-seq	total RNA-seq				Homo sapiens esophagus muscularis mucosa tissue male adult (37 years)	esophagus muscularis mucosa	GEO:GSE88090	The libraries contained in this Experiment come from tissue sub-sections of a 37 year old male's esophagal muscle tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF163DLM/,/files/ENCFF091UZU/,/files/ENCFF084ILW/,/files/ENCFF788MKP/,/files/ENCFF685XMI/,/files/ENCFF341RUF/,/files/ENCFF905OON/,/files/ENCFF097ICN/,/files/ENCFF288ZVS/,/files/ENCFF758DJX/,/files/ENCFF896WIO/,/files/ENCFF485LVW/,/files/ENCFF181DTO/,/files/ENCFF456DYQ/,/files/ENCFF319CLL/,/files/ENCFF423HDI/,/files/ENCFF660MOE/,/files/ENCFF706RGN/,/files/ENCFF007KRV/,/files/ENCFF807ZPP/,/files/ENCFF581EJT/,/files/ENCFF741HPN/,/files/ENCFF993HSV/,/files/ENCFF094CAK/,/files/ENCFF728DIP/,/files/ENCFF966GRL/,/files/ENCFF643DUE/	/reference-epigenomes/ENCSR472NAV/	ENCBS146EHL	1	1		Homo sapiens	adult	37 years												/replicates/28f4e29f-4cc5-4567-893d-363381cc6172/				
/experiments/ENCSR227MWL/	ENCSR227MWL	RNA-seq	total RNA-seq				Homo sapiens dendritic cell treated with 100 ng/mL lipopolysaccharide for 2 hours	dendritic cell	GEO:GSE94176	Ovation Human FFPE RNA-Seq Multiplex System	Manuel Garber, UMass	GGR	released	/files/ENCFF078FQE/,/files/ENCFF817RIH/,/files/ENCFF913BGI/,/files/ENCFF455RTB/,/files/ENCFF263OIE/,/files/ENCFF315BAM/,/files/ENCFF300TVY/,/files/ENCFF116EET/,/files/ENCFF250HRT/,/files/ENCFF567NDH/,/files/ENCFF488UNP/,/files/ENCFF614XDV/,/files/ENCFF387CBJ/		ENCBS048UHR	1	1		Homo sapiens	unknown		lipopolysaccharide	CHEBI:16412	100	ng/mL	2	hour						/replicates/5e5e0eb0-4a66-4af2-8bf9-149b294d8ff6/				
/experiments/ENCSR294NDO/	ENCSR294NDO	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens cardiac muscle cell originated from RUES2	cardiac muscle cell	GEO:GSE88167	PolyA RNA-Seq from oligo-dT primed Total RNA on cardiac myocytes	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF852LNM/,/files/ENCFF335BVH/,/files/ENCFF896ZWC/,/files/ENCFF144CJL/,/files/ENCFF926QAO/,/files/ENCFF407CUK/,/files/ENCFF512CYM/,/files/ENCFF509IXK/,/files/ENCFF122PYF/,/files/ENCFF633BHJ/,/files/ENCFF761ACO/,/files/ENCFF457UKY/,/files/ENCFF230EIG/,/files/ENCFF779ECX/,/files/ENCFF023KUA/,/files/ENCFF653SJL/,/files/ENCFF429QJF/,/files/ENCFF325CSP/,/files/ENCFF076CVS/,/files/ENCFF326GGH/,/files/ENCFF351SSZ/,/files/ENCFF093NMK/,/files/ENCFF697CSN/,/files/ENCFF995SUL/,/files/ENCFF664XPO/,/files/ENCFF018UPW/,/files/ENCFF306XSY/,/files/ENCFF301BEB/,/files/ENCFF859EDT/,/files/ENCFF544RYL/,/files/ENCFF174SES/,/files/ENCFF619LYC/,/files/ENCFF814NBB/,/files/ENCFF153LSR/,/files/ENCFF573DAU/,/files/ENCFF698SGF/,/files/ENCFF713REM/,/files/ENCFF137JZM/,/files/ENCFF617LQL/,/files/ENCFF180ESB/	/reference-epigenomes/ENCSR825UNV/	ENCBS806KLM,ENCBS343AKO	2,1	1		Homo sapiens	embryonic													/replicates/59f5be71-b19c-4d91-a62c-a272806b9b81/,/replicates/d510d9bc-5e45-4a41-a0ed-a0679528336a/				
/experiments/ENCSR812AKX/	ENCSR812AKX	RNA-seq	total RNA-seq				Homo sapiens sigmoid colon tissue male adult (54 years)	sigmoid colon	GEO:GSE88557	The libraries contained in this Experiment come from tissue sub-sections from the sigmoid colon obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF326CGI/,/files/ENCFF663VCC/,/files/ENCFF087LVI/,/files/ENCFF673TEW/,/files/ENCFF651XNI/,/files/ENCFF462OKD/,/files/ENCFF182PQO/,/files/ENCFF853NKP/,/files/ENCFF268RWA/,/files/ENCFF059BTR/,/files/ENCFF772DXL/,/files/ENCFF079HYJ/,/files/ENCFF146VLR/,/files/ENCFF620UGA/,/files/ENCFF433RSG/,/files/ENCFF016CSN/,/files/ENCFF146ISW/,/files/ENCFF830PYU/,/files/ENCFF653BWT/,/files/ENCFF846TED/,/files/ENCFF372DGR/,/files/ENCFF971ILE/,/files/ENCFF788UZG/,/files/ENCFF171EQY/,/files/ENCFF524JOF/,/files/ENCFF045PTB/,/files/ENCFF488LNI/	/reference-epigenomes/ENCSR517BJQ/	ENCBS894VJJ	1	1		Homo sapiens	adult	54 years												/replicates/35786e4f-9410-4fc4-9fae-b1636c112ec0/				
/experiments/ENCSR474TRG/	ENCSR474TRG	RNA-seq	total RNA-seq				Homo sapiens esophagus squamous epithelium tissue male adult (54 years)	esophagus squamous epithelium	GEO:GSE88296	The libraries contained in this Experiment come from tissue sub-sections from the mucosa of the esophagus obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF184XUR/,/files/ENCFF900BSQ/,/files/ENCFF170TJU/,/files/ENCFF561LNU/,/files/ENCFF634RGD/,/files/ENCFF119JXQ/,/files/ENCFF005CAV/,/files/ENCFF605CEW/,/files/ENCFF519MGF/,/files/ENCFF103RGQ/,/files/ENCFF563MMP/,/files/ENCFF769HNA/,/files/ENCFF601IEA/,/files/ENCFF372NSU/,/files/ENCFF020WMH/,/files/ENCFF791YLI/,/files/ENCFF778AHO/,/files/ENCFF797BVI/,/files/ENCFF977KXI/,/files/ENCFF569RLX/,/files/ENCFF390WXC/,/files/ENCFF227ORJ/,/files/ENCFF336WLQ/,/files/ENCFF213LRI/,/files/ENCFF252OYR/,/files/ENCFF031CKR/,/files/ENCFF800FIX/	/reference-epigenomes/ENCSR380ZPW/	ENCBS740AHU	1	1		Homo sapiens	adult	54 years												/replicates/49ec63de-43de-4e6e-92b1-1ef1125211ae/				
/experiments/ENCSR544SAU/	ENCSR544SAU	RNA-seq	total RNA-seq				Homo sapiens Peyer's patch tissue female adult (53 years)	Peyer's patch	GEO:GSE88350	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's small intestine tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF891NXQ/,/files/ENCFF667RSP/,/files/ENCFF199FHX/,/files/ENCFF232ITC/,/files/ENCFF178MQJ/,/files/ENCFF129JCT/,/files/ENCFF648GLL/,/files/ENCFF426ZNR/,/files/ENCFF255DBH/,/files/ENCFF262LUK/,/files/ENCFF158VOW/,/files/ENCFF059ZFF/,/files/ENCFF947GYC/,/files/ENCFF323TDW/,/files/ENCFF767DRV/,/files/ENCFF768BVV/,/files/ENCFF715EVL/,/files/ENCFF233AOD/,/files/ENCFF684FER/,/files/ENCFF117NCC/,/files/ENCFF151LNZ/,/files/ENCFF394NRG/,/files/ENCFF660ZOT/,/files/ENCFF505ASH/,/files/ENCFF112DAY/,/files/ENCFF778CTY/,/files/ENCFF592UWH/	/reference-epigenomes/ENCSR934NIX/	ENCBS231DCI	1	1		Homo sapiens	adult	53 years												/replicates/c6a40af2-96f1-468b-9990-0c06739c26ed/				
/experiments/ENCSR450ENK/	ENCSR450ENK	RNA-seq	total RNA-seq				Homo sapiens suprapubic skin tissue female adult (53 years)	suprapubic skin	GEO:GSE88278	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's suprapubic skin tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF326EWR/,/files/ENCFF439NKG/,/files/ENCFF901GJD/,/files/ENCFF487PZV/,/files/ENCFF389FOT/,/files/ENCFF559OYQ/,/files/ENCFF094OAZ/,/files/ENCFF149LYR/,/files/ENCFF997DZO/,/files/ENCFF199LCR/,/files/ENCFF624VBI/,/files/ENCFF867MUI/,/files/ENCFF178HIJ/,/files/ENCFF501LKD/,/files/ENCFF859YGT/,/files/ENCFF749ZAT/,/files/ENCFF978MFN/,/files/ENCFF164SAE/,/files/ENCFF051DSY/,/files/ENCFF201SKD/,/files/ENCFF673GJW/,/files/ENCFF332DXT/,/files/ENCFF753WVZ/,/files/ENCFF498TQF/,/files/ENCFF695GIM/,/files/ENCFF718ZNW/,/files/ENCFF588KZK/		ENCBS586YKG	1	1		Homo sapiens	adult	53 years												/replicates/f1c4d05b-7a10-4ede-9d10-8e47af759ad9/				
/experiments/ENCSR752UNJ/	ENCSR752UNJ	RNA-seq	total RNA-seq				Homo sapiens stomach tissue female adult (53 years)	stomach	GEO:GSE88510	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's stomach tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF896MIZ/,/files/ENCFF903QYP/,/files/ENCFF153XTD/,/files/ENCFF618QIU/,/files/ENCFF976OBE/,/files/ENCFF760TUE/,/files/ENCFF944MUD/,/files/ENCFF186DEH/,/files/ENCFF631NOZ/,/files/ENCFF046GFN/,/files/ENCFF385MSM/,/files/ENCFF282SZW/,/files/ENCFF858UUO/,/files/ENCFF959KZB/,/files/ENCFF901JGG/,/files/ENCFF201AJJ/,/files/ENCFF535HFG/,/files/ENCFF628HUR/,/files/ENCFF241JEJ/,/files/ENCFF223PWH/,/files/ENCFF851NBQ/,/files/ENCFF858WRS/,/files/ENCFF746KMZ/,/files/ENCFF032KMS/,/files/ENCFF611ACI/,/files/ENCFF534LRB/,/files/ENCFF056FRZ/	/reference-epigenomes/ENCSR949WGV/	ENCBS607DWD	1	1		Homo sapiens	adult	53 years												/replicates/89ce989f-fe6e-4d08-9164-33f43bd4993d/				
/experiments/ENCSR351OTL/	ENCSR351OTL	RNA-seq	total RNA-seq				Homo sapiens esophagus squamous epithelium tissue female adult (53 years)	esophagus squamous epithelium	GEO:GSE88212	The libraries contained in this Experiment come from tissue sub-sections from the mucosa of the esophagus obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF038JEE/,/files/ENCFF897TAN/,/files/ENCFF083JVA/,/files/ENCFF472XCE/,/files/ENCFF602UKJ/,/files/ENCFF062TRE/,/files/ENCFF329ZKD/,/files/ENCFF498SFS/,/files/ENCFF760KKJ/,/files/ENCFF768YID/,/files/ENCFF100AAD/,/files/ENCFF420TKU/,/files/ENCFF670FXD/,/files/ENCFF601GLL/,/files/ENCFF112GJM/,/files/ENCFF213KNQ/,/files/ENCFF610JUD/,/files/ENCFF252EAR/,/files/ENCFF762BGZ/,/files/ENCFF042WDE/,/files/ENCFF765KAW/,/files/ENCFF932XAV/,/files/ENCFF377EZF/,/files/ENCFF766JPS/,/files/ENCFF191WSZ/,/files/ENCFF005FVC/,/files/ENCFF460FSK/	/reference-epigenomes/ENCSR606SSE/	ENCBS504VDB	1	1		Homo sapiens	adult	53 years												/replicates/a0c31407-495c-4fbf-923b-7f9ce5ce4255/				
/experiments/ENCSR530NHO/	ENCSR530NHO	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens K562 nuclear fraction	K562	GEO:GSE88339	Initial nucleus fractions on K562 Long Poly-A+ from Lecuyer	Eric Lécuyer, IRCM	ENCODE	released	/files/ENCFF366XGE/,/files/ENCFF261SZR/,/files/ENCFF290IRO/,/files/ENCFF090QLI/,/files/ENCFF149MFP/,/files/ENCFF184GDZ/,/files/ENCFF993BTU/,/files/ENCFF586IOQ/,/files/ENCFF381ABE/,/files/ENCFF006JTA/,/files/ENCFF887YZQ/,/files/ENCFF203XQW/,/files/ENCFF427YCN/,/files/ENCFF184RIE/,/files/ENCFF013CFX/,/files/ENCFF631TDY/,/files/ENCFF557SQH/,/files/ENCFF938FYS/,/files/ENCFF826OCU/,/files/ENCFF191GTY/,/files/ENCFF054RXE/,/files/ENCFF680BYM/,/files/ENCFF444GOH/,/files/ENCFF149EGM/,/files/ENCFF291BKU/,/files/ENCFF591BKJ/,/files/ENCFF005XBS/,/files/ENCFF166FTV/,/files/ENCFF197FVJ/,/files/ENCFF398XYD/,/files/ENCFF872TGS/,/files/ENCFF163JJF/,/files/ENCFF788RCL/,/files/ENCFF958LPB/,/files/ENCFF796RKV/,/files/ENCFF460CBF/		ENCBS885ULI,ENCBS746GKH	1,2	1		Homo sapiens	adult	53 years												/replicates/6533240e-939b-466f-8fb6-2a7f6f59b5cc/,/replicates/a8580c58-dd56-405f-9f28-392089e53bf7/		nucleus		
/experiments/ENCSR671WMH/	ENCSR671WMH	RNA-seq	total RNA-seq				Homo sapiens subcutaneous adipose tissue tissue male adult (54 years)	subcutaneous adipose tissue	GEO:GSE88451	The libraries contained in this Experiment come from tissue sub-sections of a 54 year old male's adipose tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF665BAC/,/files/ENCFF745QMZ/,/files/ENCFF388RKY/,/files/ENCFF224MQB/,/files/ENCFF076VZO/,/files/ENCFF003HJK/,/files/ENCFF582FHE/,/files/ENCFF314ROW/,/files/ENCFF365KLE/,/files/ENCFF085VWB/,/files/ENCFF684XED/,/files/ENCFF538NSV/,/files/ENCFF037DEZ/,/files/ENCFF189FYI/,/files/ENCFF851XDO/,/files/ENCFF228JQT/,/files/ENCFF134QKO/,/files/ENCFF232YRB/,/files/ENCFF402SEK/,/files/ENCFF392JWL/,/files/ENCFF347FXR/,/files/ENCFF102QGV/,/files/ENCFF722YUG/,/files/ENCFF655GSP/,/files/ENCFF715RIM/,/files/ENCFF118WDU/,/files/ENCFF451VFI/		ENCBS183IBX	1	1		Homo sapiens	adult	54 years												/replicates/90f79d15-2746-4926-a70c-cf3bd0fbf576/				
/experiments/ENCSR296PMS/	ENCSR296PMS	RNA-seq	total RNA-seq				Homo sapiens stomach tissue male adult (54 years)	stomach	GEO:GSE88171	The libraries contained in this Experiment come from tissue sub-sections of a 54 year old male's stomach tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF438GBR/,/files/ENCFF878UMC/,/files/ENCFF688GNU/,/files/ENCFF995UWV/,/files/ENCFF658RTE/,/files/ENCFF021XIN/,/files/ENCFF814QUJ/,/files/ENCFF853QME/,/files/ENCFF918KPC/,/files/ENCFF490BAB/,/files/ENCFF672GPS/,/files/ENCFF235DQB/,/files/ENCFF939TFJ/,/files/ENCFF562FVA/,/files/ENCFF304UBI/,/files/ENCFF328SLI/,/files/ENCFF930JZC/,/files/ENCFF078JAD/,/files/ENCFF683JSC/,/files/ENCFF953JOT/,/files/ENCFF367ONF/,/files/ENCFF654WTY/,/files/ENCFF333SXN/,/files/ENCFF145OAS/,/files/ENCFF679RXH/,/files/ENCFF987LFZ/,/files/ENCFF237CLB/	/reference-epigenomes/ENCSR135MTK/	ENCBS141UOA	1	1		Homo sapiens	adult	54 years												/replicates/e910f636-1f59-4cf7-8b91-a59a091c9a5c/				
/experiments/ENCSR754WLW/	ENCSR754WLW	RNA-seq	total RNA-seq				Homo sapiens adrenal gland tissue female adult (53 years)	adrenal gland	GEO:GSE88512	The libraries contained in this Experiment come from tissue sub-sections of a 53 year old female's adrenal gland tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF107OTF/,/files/ENCFF378NQQ/,/files/ENCFF306MRG/,/files/ENCFF691ZXN/,/files/ENCFF182FFF/,/files/ENCFF447RPX/,/files/ENCFF273ISC/,/files/ENCFF201SMG/,/files/ENCFF309JAC/,/files/ENCFF052GBH/,/files/ENCFF174SBU/,/files/ENCFF436DVU/,/files/ENCFF650RZF/,/files/ENCFF989FRQ/,/files/ENCFF749GBC/,/files/ENCFF891BDD/,/files/ENCFF771NMY/,/files/ENCFF254VJQ/,/files/ENCFF349IKE/,/files/ENCFF317NQB/,/files/ENCFF422QXZ/,/files/ENCFF905PIP/,/files/ENCFF990QQO/,/files/ENCFF008RKC/,/files/ENCFF136OFS/,/files/ENCFF769YGX/,/files/ENCFF780OBJ/	/reference-epigenomes/ENCSR224DKG/	ENCBS006KAW	1	1		Homo sapiens	adult	53 years												/replicates/5070d877-8371-4094-9d0a-c50589f40d77/				
